city,locality,property_type,area,bedrooms,bathrooms,furnishing,age,floor,parking,pool,garden,gym,security,lift,power_backup,modular_kitchen,clubhouse,children_play,jogging_track,sports_court,rainwater_harvesting,solar_panels,smart_home,servant_room,price
Hyderabad,Banjara Hills,Apartment,1600,3,2,Unfurnished,2,23,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,25539199
Hyderabad,Jubilee Hills,Studio,519,1,1,Fully-Furnished,1,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7348275
Hyderabad,Gachibowli,Apartment,2192,3,2,Unfurnished,0,13,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,21242982
Bangalore,JP Nagar,Apartment,877,3,2,Semi-Furnished,10,15,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10794910
Delhi,Rohini,Apartment,1182,3,2,Unfurnished,9,10,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13058409
Mumbai,Thane,Apartment,1431,3,1,Semi-Furnished,12,25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,19695650
Bangalore,Electronic City,Apartment,1070,2,1,Fully-Furnished,12,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,10510582
Hyderabad,Gachibowli,Apartment,2433,5,3,Fully-Furnished,0,24,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,27302506
Delhi,Saket,Studio,616,1,1,Fully-Furnished,6,5,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,12316824
Chennai,Chromepet,Apartment,2252,4,2,Fully-Furnished,9,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17631502
Bangalore,HSR Layout,Apartment,1103,2,2,Semi-Furnished,4,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14748104
Delhi,Rohini,Penthouse,3161,4,3,Unfurnished,0,29,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,60791063
Bangalore,MG Road,Apartment,575,1,1,Fully-Furnished,2,25,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,16372246
Kolkata,Salt Lake,Apartment,1351,3,2,Unfurnished,6,21,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,13053629
Kolkata,Alipore,Studio,430,1,1,Semi-Furnished,4,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5175757
Mumbai,Thane,Studio,766,1,1,Semi-Furnished,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9044813
Delhi,Saket,Apartment,1411,4,3,Semi-Furnished,6,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,32089376
Pune,Aundh,Apartment,1894,3,1,Semi-Furnished,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,23627157
Bangalore,Sarjapur,Apartment,2279,4,3,Unfurnished,6,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,16728352
Pune,Baner,Penthouse,3080,5,3,Unfurnished,6,36,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,52787596
Hyderabad,Secunderabad,Independent House,1914,4,3,Fully-Furnished,18,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,24930484
Delhi,Lajpat Nagar,Apartment,1831,3,2,Unfurnished,6,13,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,30681982
Hyderabad,Kukatpally,Villa,3174,5,3,Fully-Furnished,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,42716633
Delhi,Karol Bagh,Apartment,1256,3,2,Semi-Furnished,3,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,24664553
Bangalore,Indiranagar,Studio,604,1,1,Semi-Furnished,4,21,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,7559348
Pune,Kothrud,Studio,665,1,1,Fully-Furnished,1,25,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,7727883
Mumbai,Dadar,Studio,640,1,1,Unfurnished,0,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14098569
Mumbai,Andheri,Independent House,1959,3,2,Unfurnished,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,50980322
Kolkata,Salt Lake,Independent House,1240,3,2,Unfurnished,13,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,11600906
Pune,Baner,Apartment,1603,3,2,Unfurnished,21,5,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,13984815
Hyderabad,Banjara Hills,Independent House,2898,4,2,Semi-Furnished,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,50814362
Hyderabad,Secunderabad,Villa,1698,4,3,Unfurnished,6,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,21614911
Bangalore,Marathahalli,Penthouse,3674,4,3,Unfurnished,9,31,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,48269725
Mumbai,Thane,Penthouse,2300,3,2,Semi-Furnished,8,38,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,54385898
Delhi,Greater Kailash,Apartment,1178,3,2,Fully-Furnished,17,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,28331529
Bangalore,Whitefield,Apartment,2435,4,4,Semi-Furnished,4,10,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,25672287
Hyderabad,Banjara Hills,Penthouse,4085,4,4,Fully-Furnished,9,36,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,130343176
Pune,Aundh,Studio,734,1,1,Semi-Furnished,5,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6735721
Bangalore,Koramangala,Apartment,2500,4,2,Semi-Furnished,12,24,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,35229603
Bangalore,Marathahalli,Studio,721,1,1,Semi-Furnished,35,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4311034
Mumbai,Powai,Penthouse,4132,5,2,Unfurnished,3,32,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,176493190
Mumbai,Goregaon,Villa,4412,5,3,Semi-Furnished,2,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,118508985
Chennai,Anna Nagar,Villa,3032,5,2,Unfurnished,11,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,48101806
Delhi,Vasant Kunj,Studio,371,1,1,Fully-Furnished,14,22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7287278
Delhi,Saket,Independent House,1778,3,1,Fully-Furnished,4,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,50594726
Delhi,Nehru Place,Apartment,2005,3,2,Unfurnished,15,24,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,26808340
Bangalore,Koramangala,Apartment,2156,3,2,Unfurnished,2,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,33059859
Bangalore,Koramangala,Studio,645,1,1,Unfurnished,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7598022
Chennai,OMR,Studio,300,1,1,Fully-Furnished,7,24,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,4575097
Ahmedabad,CG Road,Independent House,1883,4,3,Semi-Furnished,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,25816382
Chennai,OMR,Studio,643,1,1,Unfurnished,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767187
Mumbai,Juhu,Apartment,1494,4,3,Unfurnished,3,11,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,48336918
Mumbai,Juhu,Apartment,1383,3,2,Fully-Furnished,0,21,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,69770490
Ahmedabad,Chandkheda,Apartment,1403,4,3,Unfurnished,12,20,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7811441
Delhi,Karol Bagh,Studio,589,1,1,Fully-Furnished,18,18,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8511586
Delhi,Saket,Apartment,1525,3,2,Semi-Furnished,8,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,32107554
Kolkata,Garia,Studio,784,1,1,Semi-Furnished,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3749203
Mumbai,Dadar,Studio,461,1,1,Semi-Furnished,5,11,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,12001836
Chennai,OMR,Independent House,2341,4,4,Unfurnished,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19080566
Mumbai,Bandra,Studio,681,1,1,Semi-Furnished,14,22,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,17540925
Delhi,Greater Kailash,Apartment,1293,3,2,Fully-Furnished,14,24,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,37941213
Mumbai,Thane,Independent House,1120,3,1,Semi-Furnished,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,20957396
Bangalore,HSR Layout,Apartment,721,2,1,Fully-Furnished,10,6,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,11893760
Delhi,Rohini,Independent House,3500,5,3,Semi-Furnished,8,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,45375463
Bangalore,Electronic City,Apartment,1871,3,1,Fully-Furnished,14,23,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,16880315
Delhi,Lajpat Nagar,Apartment,1353,4,4,Unfurnished,3,22,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,26438397
Kolkata,Ballygunge,Studio,421,1,1,Semi-Furnished,17,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4373604
Ahmedabad,Chandkheda,Apartment,2087,3,2,Semi-Furnished,6,19,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,12041407
Mumbai,Bandra,Studio,379,1,1,Semi-Furnished,5,28,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,11989742
Bangalore,Koramangala,Studio,479,1,1,Unfurnished,18,7,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,6257244
Bangalore,Koramangala,Apartment,1539,3,2,Semi-Furnished,11,14,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,23137023
Hyderabad,Kukatpally,Apartment,1767,4,4,Semi-Furnished,13,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,14935097
Mumbai,Powai,Studio,390,1,1,Semi-Furnished,15,18,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,8300803
Kolkata,Behala,Apartment,1590,3,2,Unfurnished,8,15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9572153
Bangalore,Hebbal,Studio,559,1,1,Semi-Furnished,10,25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4947495
Chennai,T Nagar,Studio,575,1,1,Unfurnished,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389769
Ahmedabad,Chandkheda,Independent House,2044,4,2,Semi-Furnished,5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15137821
Bangalore,Electronic City,Villa,3976,5,3,Semi-Furnished,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,49808020
Mumbai,Andheri,Apartment,1746,3,2,Unfurnished,6,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37555681
Hyderabad,Begumpet,Independent House,1692,4,3,Unfurnished,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,21671102
Ahmedabad,Satellite,Penthouse,2016,4,2,Semi-Furnished,1,39,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,34213820
Chennai,Chromepet,Penthouse,4213,4,3,Semi-Furnished,1,28,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,61454440
Pune,Viman Nagar,Villa,3897,5,3,Fully-Furnished,5,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,70659980
Mumbai,Navi Mumbai,Apartment,1893,3,1,Semi-Furnished,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27324235
Chennai,Mylapore,Apartment,1335,4,3,Unfurnished,8,14,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,20912232
Mumbai,Thane,Apartment,2372,4,3,Fully-Furnished,4,25,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,42736209
Chennai,Adyar,Independent House,2291,4,2,Unfurnished,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,33551726
Delhi,Dwarka,Apartment,2230,4,3,Fully-Furnished,2,13,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,43814886
Kolkata,Howrah,Independent House,1919,4,3,Unfurnished,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11588364
Pune,Aundh,Apartment,1269,3,2,Unfurnished,19,4,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,12999700
Pune,Shivaji Nagar,Apartment,1124,2,2,Semi-Furnished,0,14,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,19010237
Mumbai,Malad,Apartment,1399,3,1,Semi-Furnished,8,19,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,25331935
Chennai,Adyar,Studio,695,1,1,Unfurnished,14,13,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,7438443
Mumbai,Dadar,Apartment,1413,3,1,Semi-Furnished,0,25,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,54194467
Delhi,Rohini,Studio,589,1,1,Unfurnished,12,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4585200
Ahmedabad,SG Highway,Villa,2980,3,2,Unfurnished,12,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,27876634
Delhi,Nehru Place,Apartment,1788,4,3,Semi-Furnished,1,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,31989756
Mumbai,Powai,Studio,673,1,1,Fully-Furnished,8,22,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,15350403
Mumbai,Andheri,Apartment,1188,2,1,Unfurnished,1,27,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,28750676
Kolkata,New Town,Apartment,1696,3,2,Semi-Furnished,3,13,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,13952000
Mumbai,Thane,Apartment,1322,4,3,Unfurnished,5,5,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,18555429
Bangalore,Sarjapur,Apartment,1504,3,1,Unfurnished,5,10,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,13421201
Mumbai,Dadar,Apartment,1081,3,1,Semi-Furnished,11,8,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,31611402
Kolkata,Ballygunge,Apartment,1496,3,2,Fully-Furnished,10,14,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,20777976
Pune,Kharadi,Apartment,932,3,2,Unfurnished,1,10,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,10816696
Hyderabad,Gachibowli,Apartment,2500,4,2,Semi-Furnished,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22698239
Delhi,Vasant Kunj,Villa,4200,5,2,Unfurnished,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,132228743
Delhi,Greater Kailash,Penthouse,2000,3,2,Unfurnished,23,22,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,72497014
Delhi,Dwarka,Villa,3753,4,3,Semi-Furnished,3,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,88166087
Mumbai,Goregaon,Apartment,1483,3,1,Unfurnished,4,5,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,26859987
Delhi,Rohini,Apartment,1196,2,1,Fully-Furnished,9,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,18716774
Bangalore,JP Nagar,Apartment,1581,3,1,Semi-Furnished,0,28,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,17303579
Kolkata,Dum Dum,Studio,635,1,1,Semi-Furnished,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4855300
Delhi,Dwarka,Apartment,1268,3,2,Unfurnished,3,25,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,18388208
Bangalore,Whitefield,Apartment,500,1,1,Fully-Furnished,0,4,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,9017607
Bangalore,JP Nagar,Apartment,1766,3,2,Fully-Furnished,13,25,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,20576071
Mumbai,Thane,Penthouse,4203,5,3,Semi-Furnished,4,38,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,104685786
Chennai,Mylapore,Penthouse,3509,6,3,Semi-Furnished,9,35,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,96965189
Bangalore,Electronic City,Villa,3481,5,4,Semi-Furnished,10,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,34330275
Delhi,Janakpuri,Apartment,949,2,1,Fully-Furnished,4,26,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,17099200
Pune,Hinjewadi,Apartment,2052,4,2,Semi-Furnished,35,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12816746
Delhi,Rohini,Apartment,1848,4,4,Unfurnished,1,16,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,22066167
Hyderabad,Secunderabad,Penthouse,2947,5,3,Fully-Furnished,22,30,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,47911118
Bangalore,Koramangala,Villa,2617,3,2,Semi-Furnished,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,55181269
Kolkata,New Town,Independent House,2022,3,2,Semi-Furnished,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,20941379
Hyderabad,Secunderabad,Studio,499,1,1,Semi-Furnished,12,16,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3866727
Chennai,OMR,Studio,657,1,1,Semi-Furnished,5,26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5039962
Mumbai,Andheri,Villa,2562,5,3,Unfurnished,6,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,74478445
Pune,Hinjewadi,Apartment,2141,4,2,Fully-Furnished,15,12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,19400331
Ahmedabad,CG Road,Studio,736,1,1,Unfurnished,4,26,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5980990
Bangalore,MG Road,Apartment,1458,3,2,Fully-Furnished,6,12,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,32174581
Pune,Kothrud,Apartment,852,1,1,Unfurnished,11,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8901837
Hyderabad,Jubilee Hills,Independent House,1703,4,2,Unfurnished,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32081330
Hyderabad,Kondapur,Studio,523,1,1,Unfurnished,8,26,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3736576
Delhi,Rohini,Apartment,1191,3,2,Unfurnished,20,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10778520
Pune,Aundh,Independent House,2091,4,3,Unfurnished,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24569207
Mumbai,Goregaon,Apartment,2260,4,2,Unfurnished,10,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38155641
Pune,Koregaon Park,Penthouse,3498,5,4,Fully-Furnished,16,31,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,101021019
Kolkata,New Town,Apartment,1125,3,1,Unfurnished,7,12,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8655446
Bangalore,Koramangala,Villa,3973,6,2,Fully-Furnished,2,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,88961984
Delhi,Dwarka,Apartment,1193,2,2,Semi-Furnished,2,13,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,21233207
Pune,Koregaon Park,Studio,539,1,1,Unfurnished,5,24,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6468014
Mumbai,Bandra,Apartment,967,2,2,Fully-Furnished,4,19,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,43328402
Mumbai,Juhu,Apartment,500,1,1,Unfurnished,23,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17311649
Hyderabad,Jubilee Hills,Apartment,1690,3,1,Fully-Furnished,7,9,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,26910196
Ahmedabad,Gota,Studio,599,1,1,Fully-Furnished,2,18,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,5162300
Kolkata,EM Bypass,Villa,3857,5,3,Unfurnished,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,40652409
Bangalore,Koramangala,Studio,623,1,1,Unfurnished,18,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5368119
Hyderabad,Kukatpally,Apartment,1239,3,2,Fully-Furnished,11,4,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,12358182
Mumbai,Malad,Apartment,2500,3,2,Semi-Furnished,13,19,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,37804351
Mumbai,Navi Mumbai,Studio,370,1,1,Fully-Furnished,2,15,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,7275097
Bangalore,Koramangala,Villa,3872,6,2,Unfurnished,3,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,74499638
Kolkata,New Town,Studio,544,1,1,Fully-Furnished,30,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3414775
Delhi,Vasant Kunj,Apartment,907,3,2,Unfurnished,0,22,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,22035310
Mumbai,Thane,Studio,502,1,1,Fully-Furnished,2,26,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,8405920
Pune,Koregaon Park,Apartment,1839,4,3,Unfurnished,4,10,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,28812592
Ahmedabad,Thaltej,Studio,737,1,1,Semi-Furnished,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3139950
Pune,Hadapsar,Apartment,1374,2,2,Fully-Furnished,2,17,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,15080334
Mumbai,Bandra,Apartment,2111,4,3,Semi-Furnished,11,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,71609876
Chennai,Porur,Apartment,1781,4,4,Unfurnished,9,21,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,15617588
Delhi,Nehru Place,Apartment,1804,3,2,Semi-Furnished,34,12,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,22634930
Kolkata,Salt Lake,Independent House,1463,3,2,Unfurnished,15,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,11887343
Delhi,Greater Kailash,Villa,2119,4,3,Unfurnished,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,81731611
Mumbai,Malad,Apartment,1884,3,1,Fully-Furnished,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,39237852
Chennai,Tambaram,Apartment,1109,3,2,Semi-Furnished,13,23,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10099592
Bangalore,Sarjapur,Studio,479,1,1,Unfurnished,1,21,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3912399
Mumbai,Navi Mumbai,Apartment,1293,3,1,Semi-Furnished,9,20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15964570
Bangalore,Indiranagar,Studio,491,1,1,Fully-Furnished,24,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6925654
Bangalore,Sarjapur,Studio,530,1,1,Semi-Furnished,3,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3437055
Chennai,Mylapore,Studio,482,1,1,Semi-Furnished,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4780865
Delhi,Janakpuri,Studio,480,1,1,Semi-Furnished,2,29,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,7062399
Hyderabad,Jubilee Hills,Independent House,1735,4,4,Unfurnished,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,36274771
Mumbai,Dadar,Apartment,1806,3,1,Semi-Furnished,1,8,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,56591065
Pune,Aundh,Apartment,864,2,2,Unfurnished,3,6,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,11929860
Mumbai,Juhu,Apartment,1723,4,2,Unfurnished,0,10,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,74135719
Delhi,Dwarka,Studio,300,1,1,Semi-Furnished,1,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4999190
Bangalore,Electronic City,Apartment,1512,4,3,Semi-Furnished,3,19,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,13528814
Pune,Kharadi,Studio,780,1,1,Unfurnished,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4449646
Delhi,Lajpat Nagar,Independent House,1603,4,3,Semi-Furnished,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,36357165
Hyderabad,Madhapur,Studio,497,1,1,Unfurnished,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3699743
Mumbai,Thane,Villa,4140,4,4,Unfurnished,4,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,75282731
Delhi,Dwarka,Studio,467,1,1,Semi-Furnished,2,28,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5962241
Kolkata,Ballygunge,Apartment,1331,3,1,Unfurnished,4,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,17658129
Hyderabad,Banjara Hills,Studio,732,1,1,Unfurnished,5,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7764055
Chennai,T Nagar,Apartment,2030,3,2,Semi-Furnished,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34785715
Mumbai,Thane,Penthouse,3693,5,3,Fully-Furnished,3,18,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,99767594
Chennai,Adyar,Apartment,1278,2,2,Fully-Furnished,5,24,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,21289583
Mumbai,Malad,Independent House,1759,4,2,Unfurnished,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32368330
Hyderabad,Secunderabad,Apartment,2089,3,2,Fully-Furnished,6,11,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,23302492
Bangalore,JP Nagar,Studio,669,1,1,Semi-Furnished,10,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5946227
Delhi,Lajpat Nagar,Apartment,1958,3,2,Fully-Furnished,2,15,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,43561233
Chennai,Tambaram,Villa,2819,4,2,Semi-Furnished,4,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,27774465
Bangalore,Sarjapur,Apartment,1067,2,2,Unfurnished,10,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8048475
Hyderabad,Begumpet,Independent House,1981,4,2,Unfurnished,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,25593437
